
Time;U_t;V_t;a_t;
20.063;5.275E-2;7.982E-2;-0.259
20.096;5.526E-2;6.562E-2;-0.567
20.129;5.713E-2;4.196E-2;-0.779
20.163;5.806E-2;1.311E-2;-0.892
20.196;5.800E-2;-1.741E-2;-0.875
20.229;5.690E-2;-4.578E-2;-0.757
20.263;5.495E-2;-6.787E-2;-0.524
20.296;5.237E-2;-8.111E-2;-0.214
20.329;4.954E-2;-8.225E-2;0.133
20.363;4.689E-2;-7.205E-2;0.456
20.396;4.474E-2;-5.186E-2;0.707
20.429;4.343E-2;-2.451E-2;0.875
20.463;4.311E-2;6.520E-3;0.923
20.496;4.387E-2;3.749E-2;0.833
20.529;4.561E-2;6.245E-2;0.607
20.563;4.803E-2;7.806E-2;0.310
20.596;5.081E-2;8.318E-2;-2.817E-2
20.629;5.358E-2;7.633E-2;-0.364
20.663;5.590E-2;5.859E-2;-0.640
20.696;5.748E-2;3.346E-2;-0.814
20.729;5.813E-2;4.112E-3;-0.887
20.762;5.775E-2;-2.591E-2;-0.846
20.796;5.640E-2;-5.259E-2;-0.698
20.829;5.425E-2;-7.262E-2;-0.435
20.862;5.156E-2;-8.203E-2;-0.107
20.896;4.878E-2;-7.952E-2;0.227
20.929;4.626E-2;-6.688E-2;0.524
20.962;4.432E-2;-4.459E-2;0.768
20.996;4.329E-2;-1.537E-2;0.914
21.029;4.330E-2;1.658E-2;0.904
21.062;4.439E-2;4.544E-2;0.771
21.096;4.633E-2;6.786E-2;0.517
21.129;4.892E-2;8.047E-2;0.208
21.162;5.169E-2;8.140E-2;-0.131
21.196;5.434E-2;7.187E-2;-0.447
21.229;5.648E-2;5.149E-2;-0.697
21.262;5.777E-2;2.485E-2;-0.851
21.296;5.814E-2;-5.074E-3;-0.880
21.329;5.744E-2;-3.449E-2;-0.820
21.362;5.584E-2;-5.960E-2;-0.617
21.396;5.346E-2;-7.632E-2;-0.342
21.429;5.075E-2;-8.206E-2;-1.468E-3
21.462;4.800E-2;-7.678E-2;0.323
21.496;4.564E-2;-6.018E-2;0.620
21.529;4.398E-2;-3.531E-2;0.813
21.562;4.328E-2;-5.601E-3;0.903
21.596;4.361E-2;2.507E-2;0.865
21.629;4.495E-2;5.247E-2;0.708
21.662;4.711E-2;7.241E-2;0.429
21.696;4.978E-2;8.137E-2;0.105
21.729;5.253E-2;7.909E-2;-0.224
21.762;5.505E-2;6.655E-2;-0.534
21.796;5.697E-2;4.344E-2;-0.760
21.829;5.795E-2;1.521E-2;-0.868
21.862;5.798E-2;-1.426E-2;-0.857
21.896;5.700E-2;-4.239E-2;-0.769
21.929;5.516E-2;-6.551E-2;-0.545
21.962;5.263E-2;-7.930E-2;-0.233
21.996;4.987E-2;-8.088E-2;0.101
22.029;4.724E-2;-7.249E-2;0.414
22.062;4.504E-2;-5.349E-2;0.687
22.096;4.367E-2;-2.618E-2;0.858
22.129;4.329E-2;3.963E-3;0.897
22.162;4.394E-2;3.379E-2;0.827
22.196;4.555E-2;5.947E-2;0.625
22.229;4.790E-2;7.586E-2;0.337
22.262;5.060E-2;8.172E-2;-5.141E-4
22.296;5.335E-2;7.617E-2;-0.324
22.329;5.568E-2;5.973E-2;-0.617
22.362;5.733E-2;3.509E-2;-0.797
22.395;5.802E-2;6.061E-3;-0.884
22.429;5.773E-2;-2.374E-2;-0.844
22.462;5.644E-2;-5.073E-2;-0.693
22.495;5.435E-2;-7.005E-2;-0.434
22.529;5.177E-2;-7.982E-2;-0.135
22.562;4.903E-2;-7.903E-2;0.187
22.595;4.650E-2;-6.740E-2;0.504
22.629;4.454E-2;-4.532E-2;0.750
22.662;4.348E-2;-1.694E-2;0.884
22.695;4.341E-2;1.365E-2;0.878
22.729;4.439E-2;4.213E-2;0.758
22.762;4.622E-2;6.427E-2;0.542
22.795;4.867E-2;7.843E-2;0.246
22.829;5.145E-2;8.099E-2;-9.112E-2
22.862;5.407E-2;7.198E-2;-0.421
22.895;5.625E-2;5.308E-2;-0.669
22.929;5.761E-2;2.692E-2;-0.839
22.962;5.804E-2;-2.921E-3;-0.869
22.995;5.741E-2;-3.163E-2;-0.809
23.029;5.593E-2;-5.661E-2;-0.623
23.062;5.365E-2;-7.396E-2;-0.372
23.095;5.100E-2;-8.089E-2;-3.708E-2
23.129;4.825E-2;-7.689E-2;0.283
23.162;4.588E-2;-6.159E-2;0.583
23.195;4.415E-2;-3.805E-2;0.798
23.229;4.334E-2;-8.158E-3;0.900
23.262;4.360E-2;2.250E-2;0.859
23.295;4.484E-2;4.923E-2;0.697
23.329;4.689E-2;6.925E-2;0.453
23.362;4.946E-2;7.956E-2;0.142
23.395;5.219E-2;7.874E-2;-0.184
23.429;5.470E-2;6.721E-2;-0.504
23.462;5.667E-2;4.520E-2;-0.743
23.495;5.772E-2;1.703E-2;-0.844
23.529;5.780E-2;-1.126E-2;-0.837
23.562;5.697E-2;-3.872E-2;-0.764
23.595;5.522E-2;-6.262E-2;-0.566
23.629;5.279E-2;-7.684E-2;-0.266
23.662;5.010E-2;-8.011E-2;6.275E-2
23.695;4.745E-2;-7.285E-2;0.386
23.729;4.525E-2;-5.428E-2;0.664
23.762;4.384E-2;-2.813E-2;0.838
23.795;4.337E-2;1.710E-3;0.877
23.829;4.395E-2;3.084E-2;0.814
23.862;4.543E-2;5.592E-2;0.631
23.895;4.768E-2;7.344E-2;0.366
23.929;5.032E-2;8.022E-2;3.734E-2
23.962;5.302E-2;7.606E-2;-0.277
23.995;5.539E-2;6.152E-2;-0.583
24.029;5.713E-2;3.732E-2;-0.789
24.062;5.788E-2;8.145E-3;-0.868
24.095;5.767E-2;-2.053E-2;-0.826
24.128;5.651E-2;-4.715E-2;-0.695
24.162;5.453E-2;-6.727E-2;-0.475
24.195;5.203E-2;-7.872E-2;-0.170
24.228;4.928E-2;-7.904E-2;0.162
24.262;4.676E-2;-6.756E-2;0.477
24.295;4.478E-2;-4.717E-2;0.706
24.328;4.361E-2;-2.024E-2;0.861
24.362;4.343E-2;1.036E-2;0.875
24.395;4.430E-2;3.878E-2;0.774
24.428;4.601E-2;6.170E-2;0.557
24.462;4.842E-2;7.648E-2;0.274
24.495;5.111E-2;7.982E-2;-6.719E-2
24.528;5.374E-2;7.209E-2;-0.383
24.562;5.591E-2;5.414E-2;-0.650
24.595;5.734E-2;2.857E-2;-0.804
24.628;5.782E-2;4.576E-5;-0.849
24.662;5.735E-2;-2.805E-2;-0.801
24.695;5.595E-2;-5.366E-2;-0.647
24.728;5.377E-2;-7.161E-2;-0.395
24.762;5.118E-2;-7.980E-2;-7.031E-2
24.795;4.845E-2;-7.669E-2;0.262
24.828;4.606E-2;-6.203E-2;0.559
24.862;4.432E-2;-3.929E-2;0.762
24.895;4.345E-2;-1.104E-2;0.871
24.928;4.358E-2;1.906E-2;0.858
24.962;4.472E-2;4.651E-2;0.714
24.995;4.668E-2;6.696E-2;0.480
25.028;4.918E-2;7.850E-2;0.174
25.062;5.191E-2;7.887E-2;-0.158
25.095;5.444E-2;6.769E-2;-0.474
25.128;5.643E-2;4.725E-2;-0.696
25.162;5.759E-2;2.090E-2;-0.834
25.195;5.782E-2;-8.344E-3;-0.857
25.228;5.703E-2;-3.676E-2;-0.780
25.262;5.537E-2;-6.036E-2;-0.570
25.295;5.301E-2;-7.529E-2;-0.289
25.328;5.035E-2;-7.944E-2;3.397E-2
25.362;4.771E-2;-7.318E-2;0.355
25.395;4.547E-2;-5.572E-2;0.638
25.428;4.400E-2;-3.023E-2;0.810
25.462;4.346E-2;-1.448E-3;0.867
25.495;4.390E-2;2.772E-2;0.816
25.528;4.531E-2;5.333E-2;0.650
25.562;4.746E-2;7.120E-2;0.387
25.595;5.005E-2;7.924E-2;6.933E-2
25.628;5.274E-2;7.591E-2;-0.259
25.662;5.511E-2;6.178E-2;-0.556
25.695;5.686E-2;3.875E-2;-0.750
25.728;5.769E-2;1.125E-2;-0.839
25.761;5.761E-2;-1.712E-2;-0.824
25.795;5.655E-2;-4.403E-2;-0.708
25.828;5.467E-2;-6.462E-2;-0.497
25.861;5.225E-2;-7.706E-2;-0.201
25.895;4.953E-2;-7.848E-2;0.129
25.928;4.701E-2;-6.808E-2;0.444
25.961;4.500E-2;-4.885E-2;0.681
25.995;4.376E-2;-2.253E-2;0.849
26.028;4.349E-2;7.983E-3;0.873
26.061;4.429E-2;3.631E-2;0.772
26.095;4.592E-2;5.921E-2;0.564
26.128;4.824E-2;7.443E-2;0.305
26.161;5.088E-2;7.935E-2;-2.848E-2
26.195;5.353E-2;7.284E-2;-0.358
26.228;5.573E-2;5.517E-2;-0.628
26.261;5.720E-2;3.069E-2;-0.786
26.295;5.778E-2;2.617E-3;-0.845
26.328;5.738E-2;-2.587E-2;-0.800
26.361;5.605E-2;-5.096E-2;-0.644
26.395;5.398E-2;-6.902E-2;-0.408
26.428;5.145E-2;-7.815E-2;-9.998E-2
26.461;4.877E-2;-7.599E-2;0.223
26.495;4.639E-2;-6.289E-2;0.528
26.528;4.458E-2;-4.089E-2;0.738
26.561;4.366E-2;-1.316E-2;0.861
26.595;4.370E-2;1.651E-2;0.844
26.628;4.476E-2;4.374E-2;0.725
26.661;4.662E-2;6.475E-2;0.491
26.695;4.908E-2;7.692E-2;0.202
26.728;5.174E-2;7.809E-2;-0.140
26.761;5.428E-2;6.782E-2;-0.443
26.795;5.627E-2;4.808E-2;-0.674
26.828;5.749E-2;2.279E-2;-0.813
26.861;5.778E-2;-6.268E-3;-0.836
26.895;5.707E-2;-3.356E-2;-0.767
26.928;5.555E-2;-5.704E-2;-0.590
26.961;5.327E-2;-7.362E-2;-0.332
26.995;5.064E-2;-7.902E-2;1.598E-2
27.028;4.800E-2;-7.277E-2;0.333
27.061;4.579E-2;-5.644E-2;0.602
27.095;4.424E-2;-3.272E-2;0.780
27.128;4.361E-2;-4.043E-3;0.859
27.161;4.397E-2;2.480E-2;0.813
27.195;4.526E-2;5.032E-2;0.663
27.228;4.732E-2;6.928E-2;0.419
27.261;4.988E-2;7.843E-2;9.224E-2
27.295;5.255E-2;7.555E-2;-0.237
27.328;5.491E-2;6.230E-2;-0.529
27.361;5.670E-2;4.041E-2;-0.725
27.394;5.761E-2;1.335E-2;-0.819
27.428;5.759E-2;-1.426E-2;-0.818
27.461;5.666E-2;-4.127E-2;-0.721
27.494;5.484E-2;-6.293E-2;-0.505
27.528;5.246E-2;-7.498E-2;-0.210
27.561;4.984E-2;-7.696E-2;9.652E-2
27.594;4.733E-2;-6.856E-2;0.402
27.628;4.528E-2;-5.011E-2;0.661
27.661;4.399E-2;-2.417E-2;0.832
27.694;4.366E-2;5.534E-3;0.858
27.728;4.436E-2;3.355E-2;0.775
27.761;4.590E-2;5.703E-2;0.580
27.794;4.816E-2;7.281E-2;0.321
27.828;5.075E-2;7.819E-2;-1.122E-2
27.861;5.338E-2;7.241E-2;-0.328
27.894;5.558E-2;5.593E-2;-0.596
27.928;5.710E-2;3.252E-2;-0.766
27.961;5.775E-2;4.626E-3;-0.836
27.994;5.741E-2;-2.361E-2;-0.801
28.028;5.617E-2;-4.884E-2;-0.651
28.061;5.416E-2;-6.740E-2;-0.422
28.094;5.168E-2;-7.686E-2;-0.118
28.128;4.903E-2;-7.557E-2;0.196
28.161;4.664E-2;-6.350E-2;0.492
28.194;4.480E-2;-4.281E-2;0.708
28.228;4.379E-2;-1.596E-2;0.845
28.261;4.374E-2;1.364E-2;0.852
28.294;4.470E-2;4.137E-2;0.737
28.328;4.650E-2;6.287E-2;0.500
28.361;4.889E-2;7.506E-2;0.210
28.394;5.150E-2;7.672E-2;-9.791E-2
28.428;5.401E-2;6.858E-2;-0.400
28.461;5.607E-2;5.010E-2;-0.659
28.494;5.734E-2;2.423E-2;-0.808
28.528;5.768E-2;-4.060E-3;-0.824
28.561;5.707E-2;-3.096E-2;-0.763
28.594;5.562E-2;-5.486E-2;-0.601
28.628;5.342E-2;-7.161E-2;-0.342
28.661;5.085E-2;-7.755E-2;-1.868E-2
28.694;4.825E-2;-7.293E-2;0.290
28.728;4.599E-2;-5.812E-2;0.570
28.761;4.437E-2;-3.480E-2;0.775
28.794;4.367E-2;-6.116E-3;0.852
28.828;4.397E-2;2.243E-2;0.807
28.861;4.516E-2;4.770E-2;0.665
28.894;4.715E-2;6.710E-2;0.434
28.928;4.964E-2;7.681E-2;0.130
28.961;5.227E-2;7.574E-2;-0.195
28.994;5.468E-2;6.383E-2;-0.502
29.027;5.652E-2;4.212E-2;-0.718
29.061;5.749E-2;1.546E-2;-0.817
29.094;5.755E-2;-1.237E-2;-0.807
29.127;5.667E-2;-3.868E-2;-0.728
29.161;5.497E-2;-6.092E-2;-0.524
29.194;5.261E-2;-7.431E-2;-0.234
29.227;5.002E-2;-7.622E-2;7.948E-2
29.261;4.752E-2;-6.899E-2;0.370
29.294;4.542E-2;-5.166E-2;0.632
29.327;4.408E-2;-2.640E-2;0.813
29.361;4.366E-2;2.680E-3;0.856
29.394;4.426E-2;3.117E-2;0.780
29.427;4.574E-2;5.480E-2;0.587
29.461;4.791E-2;7.063E-2;0.332
29.494;5.045E-2;7.689E-2;1.872E-2
29.527;5.304E-2;7.213E-2;-0.283
29.561;5.525E-2;5.758E-2;-0.568
29.594;5.688E-2;3.453E-2;-0.750
29.627;5.756E-2;6.758E-3;-0.824
29.661;5.733E-2;-2.036E-2;-0.792
29.694;5.620E-2;-4.616E-2;-0.665
29.727;5.425E-2;-6.534E-2;-0.445
29.761;5.184E-2;-7.550E-2;-0.145
29.794;4.922E-2;-7.547E-2;0.168
29.827;4.681E-2;-6.402E-2;0.469
29.861;4.495E-2;-4.406E-2;0.686
29.894;4.388E-2;-1.804E-2;0.820
29.927;4.375E-2;1.083E-2;0.844
29.961;4.460E-2;3.854E-2;0.738
29.994;4.632E-2;6.034E-2;0.514
30.027;4.862E-2;7.297E-2;0.236
30.061;5.118E-2;7.598E-2;-5.697E-2
30.094;5.369E-2;6.927E-2;-0.365
30.127;5.580E-2;5.172E-2;-0.631
30.161;5.713E-2;2.668E-2;-0.794
30.194;5.757E-2;-1.324E-3;-0.834
30.227;5.705E-2;-2.924E-2;-0.770
30.261;5.563E-2;-5.289E-2;-0.594
30.294;5.352E-2;-6.902E-2;-0.351
30.327;5.103E-2;-7.627E-2;-5.847E-2
30.361;4.844E-2;-7.314E-2;0.260
30.394;4.615E-2;-5.884E-2;0.554
30.427;4.451E-2;-3.598E-2;0.747
30.461;4.375E-2;-8.734E-3;0.825
30.494;4.393E-2;1.922E-2;0.812
30.527;4.503E-2;4.556E-2;0.679
30.561;4.697E-2;6.507E-2;0.447
30.594;4.937E-2;7.516E-2;0.145
30.627;5.198E-2;7.507E-2;-0.159
30.661;5.437E-2;6.430E-2;-0.465
30.694;5.626E-2;4.412E-2;-0.681
30.727;5.731E-2;1.830E-2;-0.799
30.760;5.748E-2;-9.106E-3;-0.813
30.794;5.671E-2;-3.621E-2;-0.730
30.827;5.507E-2;-5.813E-2;-0.534
30.860;5.283E-2;-7.182E-2;-0.259
30.894;5.028E-2;-7.561E-2;3.829E-2
30.927;4.779E-2;-6.913E-2;0.336
30.960;4.568E-2;-5.324E-2;0.608
30.994;4.424E-2;-2.852E-2;0.787
31.027;4.377E-2;-1.606E-4;0.839
31.060;4.423E-2;2.736E-2;0.776
31.094;4.560E-2;5.186E-2;0.625
31.127;4.769E-2;6.931E-2;0.365
31.160;5.022E-2;7.640E-2;4.673E-2
31.194;5.278E-2;7.232E-2;-0.267
31.227;5.504E-2;5.851E-2;-0.533
31.260;5.668E-2;3.668E-2;-0.721
31.294;5.748E-2;1.010E-2;-0.812
31.327;5.736E-2;-1.760E-2;-0.800
31.360;5.631E-2;-4.346E-2;-0.687
31.394;5.446E-2;-6.367E-2;-0.460
31.427;5.207E-2;-7.439E-2;-0.168
31.460;4.950E-2;-7.474E-2;0.151
31.494;4.708E-2;-6.446E-2;0.439
31.527;4.520E-2;-4.508E-2;0.661
31.560;4.408E-2;-2.025E-2;0.797
31.594;4.385E-2;8.153E-3;0.825
31.627;4.462E-2;3.533E-2;0.739
31.660;4.621E-2;5.738E-2;0.532
31.694;4.845E-2;7.126E-2;0.280
31.727;5.096E-2;7.578E-2;-3.277E-2
31.760;5.350E-2;6.955E-2;-0.338
31.794;5.560E-2;5.277E-2;-0.611
31.827;5.702E-2;2.883E-2;-0.770
31.860;5.752E-2;9.730E-4;-0.814
31.894;5.708E-2;-2.566E-2;-0.764
31.927;5.581E-2;-4.989E-2;-0.622
31.960;5.376E-2;-6.776E-2;-0.383
31.994;5.129E-2;-7.530E-2;-6.848E-2
32.027;4.874E-2;-7.242E-2;0.235
32.060;4.646E-2;-5.949E-2;0.505
32.094;4.477E-2;-3.862E-2;0.717
32.127;4.389E-2;-1.157E-2;0.827
32.160;4.400E-2;1.707E-2;0.813
32.194;4.503E-2;4.274E-2;0.683
32.227;4.685E-2;6.287E-2;0.465
32.260;4.922E-2;7.399E-2;0.179
32.294;5.178E-2;7.476E-2;-0.137
32.327;5.420E-2;6.492E-2;-0.437
32.360;5.611E-2;4.542E-2;-0.669
32.393;5.723E-2;2.000E-2;-0.778
32.427;5.744E-2;-6.794E-3;-0.793
32.460;5.678E-2;-3.280E-2;-0.729
32.493;5.525E-2;-5.575E-2;-0.565
32.527;5.306E-2;-7.081E-2;-0.288
32.560;5.053E-2;-7.506E-2;1.993E-2
32.593;4.806E-2;-6.928E-2;0.320
32.627;4.592E-2;-5.384E-2;0.569
32.660;4.447E-2;-3.088E-2;0.757
32.693;4.386E-2;-3.431E-3;0.834
32.727;4.424E-2;2.519E-2;0.796
32.760;4.554E-2;4.988E-2;0.620
32.793;4.756E-2;6.685E-2;0.373
32.827;4.999E-2;7.466E-2;6.903E-2
32.860;5.254E-2;7.178E-2;-0.233
32.893;5.478E-2;5.876E-2;-0.498
32.927;5.646E-2;3.856E-2;-0.690
32.960;5.735E-2;1.259E-2;-0.792
32.993;5.730E-2;-1.470E-2;-0.797
33.027;5.637E-2;-4.046E-2;-0.695
33.060;5.460E-2;-6.153E-2;-0.480
33.093;5.227E-2;-7.268E-2;-0.187
33.127;4.976E-2;-7.377E-2;0.115
33.160;4.735E-2;-6.520E-2;0.396
33.193;4.541E-2;-4.720E-2;0.643
33.227;4.420E-2;-2.223E-2;0.787
33.260;4.393E-2;5.699E-3;0.823
33.293;4.458E-2;3.275E-2;0.739
33.327;4.611E-2;5.534E-2;0.549
33.360;4.827E-2;6.952E-2;0.291
33.393;5.074E-2;7.466E-2;-1.085E-2
33.427;5.325E-2;6.912E-2;-0.304
33.460;5.535E-2;5.396E-2;-0.575
33.493;5.684E-2;3.100E-2;-0.736
33.527;5.742E-2;4.119E-3;-0.807
33.560;5.712E-2;-2.263E-2;-0.767
33.593;5.591E-2;-4.742E-2;-0.642
33.627;5.396E-2;-6.563E-2;-0.407
33.660;5.154E-2;-7.468E-2;-0.101
33.693;4.898E-2;-7.251E-2;0.216
33.727;4.670E-2;-5.999E-2;0.488
33.760;4.498E-2;-3.989E-2;0.687
33.793;4.404E-2;-1.402E-2;0.807
33.827;4.405E-2;1.422E-2;0.806
33.860;4.499E-2;4.002E-2;0.686
33.893;4.671E-2;6.006E-2;0.484
33.927;4.899E-2;7.240E-2;0.200
33.960;5.154E-2;7.371E-2;-0.112
33.993;5.391E-2;6.452E-2;-0.401
34.026;5.584E-2;4.709E-2;-0.625
34.060;5.705E-2;2.261E-2;-0.767
34.093;5.735E-2;-4.441E-3;-0.797
34.126;5.675E-2;-3.062E-2;-0.731
34.160;5.531E-2;-5.340E-2;-0.568
34.193;5.319E-2;-6.880E-2;-0.307
34.226;5.072E-2;-7.397E-2;-8.516E-3
34.260;4.826E-2;-6.923E-2;0.288
34.293;4.611E-2;-5.488E-2;0.551
34.326;4.460E-2;-3.223E-2;0.738
34.360;4.396E-2;-5.384E-3;0.815
34.393;4.424E-2;2.230E-2;0.780
34.426;4.545E-2;4.700E-2;0.628
34.460;4.738E-2;6.441E-2;0.397
34.493;4.974E-2;7.340E-2;0.113
34.526;5.227E-2;7.224E-2;-0.194
34.560;5.455E-2;6.023E-2;-0.479
34.593;5.628E-2;4.018E-2;-0.688
34.626;5.723E-2;1.425E-2;-0.790
34.660;5.723E-2;-1.301E-2;-0.788
34.693;5.636E-2;-3.825E-2;-0.681
34.726;5.468E-2;-5.879E-2;-0.488
34.760;5.245E-2;-7.089E-2;-0.225
34.793;4.996E-2;-7.376E-2;8.279E-2
34.826;4.753E-2;-6.565E-2;0.373
34.860;4.558E-2;-4.836E-2;0.613
34.893;4.431E-2;-2.488E-2;0.759
34.926;4.393E-2;2.627E-3;0.821
34.960;4.448E-2;3.005E-2;0.752
34.993;4.593E-2;5.317E-2;0.571
35.026;4.802E-2;6.822E-2;0.306
35.060;5.048E-2;7.365E-2;1.445E-2
35.093;5.293E-2;6.913E-2;-0.288
35.126;5.508E-2;5.455E-2;-0.541
35.160;5.657E-2;3.260E-2;-0.714
35.193;5.726E-2;6.904E-3;-0.790
35.226;5.703E-2;-2.034E-2;-0.774
35.260;5.590E-2;-4.505E-2;-0.637
35.293;5.403E-2;-6.303E-2;-0.415
35.326;5.170E-2;-7.269E-2;-0.133
35.360;4.918E-2;-7.220E-2;0.174
35.393;4.689E-2;-6.087E-2;0.461
35.426;4.513E-2;-4.131E-2;0.664
35.460;4.413E-2;-1.639E-2;0.791
35.493;4.403E-2;1.151E-2;0.802
35.526;4.490E-2;3.767E-2;0.702
35.560;4.654E-2;5.830E-2;0.491
35.593;4.879E-2;7.078E-2;0.224
35.626;5.126E-2;7.308E-2;-8.066E-2
35.659;5.366E-2;6.548E-2;-0.367
35.693;5.563E-2;4.847E-2;-0.612
35.726;5.689E-2;2.449E-2;-0.742
35.759;5.726E-2;-1.480E-3;-0.783
35.793;5.679E-2;-2.749E-2;-0.738
35.826;5.543E-2;-5.120E-2;-0.588
35.859;5.338E-2;-6.692E-2;-0.333
35.893;5.097E-2;-7.333E-2;-3.549E-2
35.926;4.849E-2;-6.949E-2;0.259
35.959;4.633E-2;-5.582E-2;0.528
35.993;4.477E-2;-3.431E-2;0.718
36.026;4.405E-2;-7.607E-3;0.808
36.059;4.426E-2;1.985E-2;0.782
36.093;4.537E-2;4.471E-2;0.637
36.126;4.724E-2;6.267E-2;0.417
36.159;4.955E-2;7.229E-2;0.127
36.193;5.206E-2;7.170E-2;-0.170
36.226;5.433E-2;6.053E-2;-0.448
36.259;5.610E-2;4.183E-2;-0.647
36.293;5.711E-2;1.718E-2;-0.770
36.326;5.724E-2;-9.758E-3;-0.788
36.359;5.646E-2;-3.554E-2;-0.699
36.393;5.487E-2;-5.664E-2;-0.507
36.426;5.269E-2;-6.954E-2;-0.238
36.459;5.024E-2;-7.251E-2;5.452E-2
36.493;4.785E-2;-6.585E-2;0.331
36.526;4.585E-2;-5.034E-2;0.578
36.559;4.450E-2;-2.719E-2;0.759
36.593;4.404E-2;5.663E-4;0.824
36.626;4.454E-2;2.810E-2;0.759
36.659;4.591E-2;5.140E-2;0.580
36.693;4.796E-2;6.706E-2;0.324
36.726;5.038E-2;7.300E-2;2.612E-2
36.759;5.283E-2;6.883E-2;-0.262
36.793;5.497E-2;5.537E-2;-0.523
36.826;5.652E-2;3.395E-2;-0.706
36.859;5.723E-2;7.878E-3;-0.787
36.893;5.704E-2;-1.866E-2;-0.754
36.926;5.599E-2;-4.265E-2;-0.631
36.959;5.420E-2;-6.092E-2;-0.419
36.993;5.192E-2;-7.077E-2;-0.159
37.026;4.948E-2;-7.145E-2;0.132
37.059;4.716E-2;-6.219E-2;0.414
37.093;4.534E-2;-4.362E-2;0.657
37.126;4.426E-2;-1.831E-2;0.785
37.159;4.412E-2;9.252E-3;0.799
37.193;4.487E-2;3.501E-2;0.700
37.226;4.645E-2;5.628E-2;0.507
37.259;4.862E-2;6.905E-2;0.241
37.293;5.105E-2;7.225E-2;-5.219E-2
37.326;5.344E-2;6.568E-2;-0.331
37.359;5.543E-2;5.001E-2;-0.580
37.392;5.677E-2;2.698E-2;-0.743
37.426;5.723E-2;5.228E-5;-0.793
37.459;5.678E-2;-2.610E-2;-0.730
37.492;5.549E-2;-4.877E-2;-0.582
37.526;5.353E-2;-6.510E-2;-0.348
37.559;5.115E-2;-7.218E-2;-6.388E-2
37.592;4.872E-2;-6.927E-2;0.231
37.626;4.653E-2;-5.681E-2;0.493
37.659;4.493E-2;-3.619E-2;0.695
37.692;4.412E-2;-1.030E-2;0.799
37.726;4.424E-2;1.740E-2;0.779
37.759;4.528E-2;4.201E-2;0.644
37.792;4.704E-2;6.036E-2;0.425
37.826;4.930E-2;7.056E-2;0.166
37.859;5.175E-2;7.138E-2;-0.133
37.892;5.406E-2;6.187E-2;-0.410
37.926;5.587E-2;4.365E-2;-0.642
37.959;5.697E-2;1.914E-2;-0.758
37.992;5.715E-2;-7.539E-3;-0.785
38.026;5.647E-2;-3.304E-2;-0.697
38.059;5.494E-2;-5.455E-2;-0.521
38.092;5.283E-2;-6.780E-2;-0.263
38.126;5.042E-2;-7.211E-2;2.442E-2
38.159;4.803E-2;-6.628E-2;0.316
38.192;4.601E-2;-5.086E-2;0.562
38.226;4.464E-2;-2.863E-2;0.727
38.259;4.410E-2;-2.249E-3;0.798
38.292;4.449E-2;2.488E-2;0.761
38.326;4.576E-2;4.875E-2;0.599
38.359;4.774E-2;6.517E-2;0.346
38.392;5.010E-2;7.180E-2;5.375E-2
38.426;5.252E-2;6.874E-2;-0.232
38.459;5.468E-2;5.629E-2;-0.484
38.492;5.627E-2;3.626E-2;-0.677
38.526;5.710E-2;1.106E-2;-0.767
38.559;5.701E-2;-1.532E-2;-0.765
38.592;5.608E-2;-3.987E-2;-0.647
38.626;5.435E-2;-5.898E-2;-0.448
38.659;5.215E-2;-6.754E-2;-0.184
38.692;4.963E-2;-6.917E-2;0.121
38.726;4.731E-2;-6.204E-2;0.404
38.759;4.549E-2;-4.408E-2;0.639
38.792;4.437E-2;-1.960E-2;0.773
38.826;4.419E-2;8.045E-3;0.798
38.859;4.490E-2;3.373E-2;0.698
38.892;4.643E-2;5.486E-2;0.513
38.926;4.856E-2;6.812E-2;0.250
38.959;5.097E-2;7.156E-2;-4.151E-2
38.992;5.333E-2;6.527E-2;-0.322
39.025;5.532E-2;5.008E-2;-0.563
39.059;5.667E-2;2.754E-2;-0.717
39.092;5.716E-2;1.843E-3;-0.775
39.125;5.679E-2;-2.414E-2;-0.730
39.159;5.555E-2;-4.727E-2;-0.586
39.192;5.364E-2;-6.337E-2;-0.357
39.225;5.133E-2;-7.111E-2;-8.809E-2
39.259;4.890E-2;-6.934E-2;0.209
39.292;4.671E-2;-5.716E-2;0.488
39.325;4.509E-2;-3.654E-2;0.684
39.359;4.427E-2;-1.129E-2;0.784
39.392;4.434E-2;1.587E-2;0.768
39.425;4.533E-2;4.039E-2;0.649
39.459;4.703E-2;5.907E-2;0.440
39.492;4.927E-2;7.000E-2;
39.525;5.170E-2;;
